1730274167.3176408,"[0, 0, 0, 0, 0, 0, 0]",497,283,504,241
1730274167.3735902,"[0, 0, 0, 0, 0, 0, 0]",497,283,505,241
1730274167.4358602,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274167.4955537,"[0, 0, 0, 0, 0, 0, 0]",497,283,505,242
1730274167.5504851,"[0, 0, 0, 0, 0, 0, 0]",497,283,505,241
1730274167.61632,"[0, 0, 0, 0, 0, 0, 0]",497,283,505,241
1730274167.6689792,"[0, 0, 0, 0, 0, 0, 0]",497,283,505,241
1730274167.7319012,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274167.795444,"[0, 0, 0, 0, 0, 0, 0]",497,283,505,241
1730274167.8507926,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274167.91745,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274167.9954538,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274168.037631,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274168.0952876,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274168.1489792,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274168.2160769,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274168.270433,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274168.3401449,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274168.4045334,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,241
1730274168.4526448,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274168.5134373,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274168.5764017,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274168.6340334,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274168.7026002,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274168.8704906,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274168.9208052,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274168.9308152,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274168.9417388,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.0464275,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.0833514,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.1383243,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.1697257,"[0, 0, 0, 0, 0, 0, 0]",498,283,505,242
1730274169.234051,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.2990222,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.3521008,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.4167635,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.4708476,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.5366,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.5992563,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.652949,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.7185595,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.77347,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.8392048,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274169.8928947,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274169.9572728,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.0120556,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.0779264,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.1340125,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.1988757,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.252056,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.3189988,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.3734276,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.4301922,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.4979548,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.5530243,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.6192112,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.673843,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.7408059,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.7938402,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.86017,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274170.9233677,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274170.9800675,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274171.0353336,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274171.1007931,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274171.1554945,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,242
1730274171.2181213,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274171.2754793,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274171.3418496,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
1730274171.3985782,"[0, 0, 0, 0, 0, 0, 0]",498,283,506,241
