1727419949.50972,"[-1.706016988400559, 1.5, 0, 0, 0.0, -8.140009861611873, 0]",577,196,616,182
1727419949.5719597,"[-1.6691923918970533, 1.5, 0, 0, 0.0, -7.99762774705551, 0]",576,195,616,182
1727419949.6269345,"[-1.6691923918970533, 1.5, 0, 0, 0.0, -7.99762774705551, 0]",576,196,617,182
1727419949.6938894,"[-1.6905734831292498, 1.5, 0, 0, 0.0, -8.08155858376358, 0]",576,195,616,182
1727419949.7483008,"[-1.6905734831292498, 1.5, 0, 0, 0.0, -8.08155858376358, 0]",576,195,616,182
1727419949.811337,"[-1.708069862398954, 1.5, 0, 0, 0.0, -8.153538359546406, 0]",576,196,616,181
1727419949.8653731,"[-1.6487334757101857, 1.5, 0, 0, 0.0, -7.9265525947036615, 0]",576,196,616,181
1727419949.928709,"[-1.6487334757101857, 1.5, 0, 0, 0.0, -7.9265525947036615, 0]",576,196,616,181
1727419949.984911,"[-1.6499053166026028, 1.5, 0, 0, 0.0, -7.932578690623227, 0]",575,195,616,181
1727419950.0526004,"[-1.6499053166026028, 1.5, 0, 0, 0.0, -7.932578690623227, 0]",575,195,616,181
1727419950.104035,"[-1.6915379528754384, 1.5, 0, 0, 0.0, -8.095420242064144, 0]",575,195,616,181
1727419950.2853098,"[-1.6907659941071025, 1.5, 0, 0, 0.0, -8.093862552233178, 0]",575,195,615,181
1727419950.3023238,"[-1.6907659941071025, 1.5, 0, 0, 0.0, -8.093862552233178, 0]",575,195,615,181
1727419950.3221042,"[-1.6806748665567743, 1.5, 0, 0, 0.0, -8.056570625961703, 0]",575,195,615,180
1727419950.3514051,"[-1.6806748665567743, 1.5, 0, 0, 0.0, -8.056570625961703, 0]",575,195,615,181
1727419950.4104438,"[-1.6806748665567743, 1.5, 0, 0, 0.0, -8.056570625961703, 0]",574,195,615,181
1727419950.475629,"[-1.6932017083862263, 1.5, 0, 0, 0.0, -8.107473898152554, 0]",575,195,614,180
1727419950.53008,"[-1.6406657307998707, 1.5, 0, 0, 0.0, -7.9099905665319366, 0]",574,195,614,180
1727419950.5876954,"[-1.6406657307998707, 1.5, 0, 0, 0.0, -7.9099905665319366, 0]",574,195,614,180
1727419950.6565173,"[-1.6529063249108944, 1.5, 0, 0, 0.0, -7.9583062717602875, 0]",574,195,613,180
1727419950.7115467,"[-1.6529063249108944, 1.5, 0, 0, 0.0, -7.9583062717602875, 0]",574,194,614,180
1727419950.7648714,"[-1.6820060016842884, 1.5, 0, 0, 0.0, -8.07175217666367, 0]",574,194,614,180
1727419950.8323038,"[-1.6820060016842884, 1.5, 0, 0, 0.0, -8.07175217666367, 0]",574,194,614,180
1727419950.8892415,"[-1.6814505703149623, 1.5, 0, 0, 0.0, -8.071139973325824, 0]",573,194,614,180
1727419950.9561665,"[-1.6836569249591788, 1.5, 0, 0, 0.0, -8.082356736719408, 0]",573,194,613,180
1727419951.0105233,"[-1.6836569249591788, 1.5, 0, 0, 0.0, -8.082356736719408, 0]",573,194,613,180
1727419951.0692334,"[-1.6836556570790335, 1.5, 0, 0, 0.0, -8.083767425903261, 0]",573,194,613,180
1727419951.1265354,"[-1.6836556570790335, 1.5, 0, 0, 0.0, -8.083767425903261, 0]",573,194,613,180
