1733380287.549231,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380287.590291,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380287.6601188,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380287.715797,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380287.7708523,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380287.835716,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380287.8981724,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380287.9547591,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380288.0105681,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.0797727,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.1339004,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380288.2023306,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380288.2636375,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380288.3084111,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,613
1733380288.3742733,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.4324293,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.5104609,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.5853717,"[0, 0, 0, 0, 0, 0, 0]",528,645,505,614
1733380288.6173878,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.6722908,"[0, 0, 0, 0, 0, 0, 0]",528,645,504,614
1733380288.7379236,"[0, 0, 0, 0, 0, 0, 0]",529,645,504,614
1733380288.7956123,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380288.8564415,"[0, 0, 0, 0, 0, 0, 0]",529,645,504,614
1733380288.9163744,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380288.9819708,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380289.0345898,"[0, 0, 0, 0, 0, 0, 0]",529,645,504,614
1733380289.099209,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380289.1527257,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380289.2218373,"[0, 0, 0, 0, 0, 0, 0]",529,644,504,614
1733380289.2847836,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380289.4747403,"[0, 0, 0, 0, 0, 0, 0]",529,645,504,613
1733380289.5137088,"[0, 0, 0, 0, 0, 0, 0]",529,645,504,613
1733380289.572938,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
1733380289.5809302,"[0, 0, 0, 0, 0, 0, 0]",529,645,505,614
