1727422131.9221663,"[-0.9616016841488898, 1.2520974598961507, 0, 0, 0.0, -4.257113738548155, 0]",223,348,226,307
1727422131.9786024,"[-0.9939072394582089, 1.2846847469928138, 0, 0, 0.0, -4.3819076662519665, 0]",223,348,226,307
1727422132.0389853,"[-0.9939072394582089, 1.2846847469928138, 0, 0, 0.0, -4.3819076662519665, 0]",223,348,225,307
1727422132.0911207,"[-0.9611345210281332, 1.252193760350082, 0, 0, 0.0, -4.256400541111952, 0]",223,348,225,307
1727422132.163746,"[-0.9611345210281332, 1.252193760350082, 0, 0, 0.0, -4.256400541111952, 0]",223,349,225,307
1727422132.2169034,"[-0.9663337873019593, 1.256446787668815, 0, 0, 0.0, -4.27457802878995, 0]",223,349,226,307
1727422132.2902868,"[-0.9663337873019593, 1.256446787668815, 0, 0, 0.0, -4.27457802878995, 0]",223,349,226,307
1727422132.341113,"[-0.9977471997476901, 1.2882523488896294, 0, 0, 0.0, -4.396152978148692, 0]",223,348,226,307
1727422132.4001625,"[-0.9977471997476901, 1.2882523488896294, 0, 0, 0.0, -4.396152978148692, 0]",223,349,226,307
1727422132.457709,"[-0.9972169947644833, 1.2880027603706579, 0, 0, 0.0, -4.394653375259887, 0]",223,349,225,307
1727422132.513234,"[-0.9972169947644833, 1.2880027603706579, 0, 0, 0.0, -4.394653375259887, 0]",223,348,225,307
1727422132.5826354,"[-0.9613505946651961, 1.2536449474780431, 0, 0, 0.0, -4.259606811813922, 0]",223,349,225,307
1727422132.7311413,"[-0.9666666471047086, 1.2579032286516145, 0, 0, 0.0, -4.278018991839082, 0]",223,349,224,308
1727422132.7628813,"[-0.9404539338116689, 1.2333506499306515, 0, 0, 0.0, -4.180393430273693, 0]",223,349,224,308
1727422132.7758808,"[-0.9404539338116689, 1.2333506499306515, 0, 0, 0.0, -4.180393430273693, 0]",223,349,225,308
1727422132.819687,"[-0.9404539338116689, 1.2333506499306515, 0, 0, 0.0, -4.180393430273693, 0]",223,349,225,307
1727422132.875932,"[-0.9672482913992924, 1.259043623113853, 0, 0, 0.0, -4.281330604832972, 0]",223,349,225,308
1727422132.9433033,"[-0.9672482913992924, 1.259043623113853, 0, 0, 0.0, -4.281330604832972, 0]",223,349,226,308
1727422132.9931157,"[-1.000533941370271, 1.2927250562881216, 0, 0, 0.0, -4.41011345703537, 0]",223,349,225,308
1727422133.0626793,"[-1.000533941370271, 1.2927250562881216, 0, 0, 0.0, -4.41011345703537, 0]",223,349,225,308
1727422133.1122417,"[-0.9677327139591301, 1.2602044453412165, 0, 0, 0.0, -4.284494537116051, 0]",223,349,225,308
1727422133.1754992,"[-0.9677327139591301, 1.2602044453412165, 0, 0, 0.0, -4.284494537116051, 0]",223,349,225,308
1727422133.2390816,"[-0.9684452418794587, 1.2611975897257803, 0, 0, 0.0, -4.287774676163921, 0]",223,349,225,308
1727422133.2956805,"[-0.968526003235964, 1.2615589675465213, 0, 0, 0.0, -4.288624943812472, 0]",223,349,225,308
1727422133.3597784,"[-0.968526003235964, 1.2615589675465213, 0, 0, 0.0, -4.288624943812472, 0]",223,349,225,308
1727422133.413111,"[-0.9686067645924696, 1.2619203453672623, 0, 0, 0.0, -4.289475211461022, 0]",223,349,225,308
1727422133.4783754,"[-0.9686067645924696, 1.2619203453672623, 0, 0, 0.0, -4.289475211461022, 0]",223,349,225,308
1727422133.5354052,"[-0.968687525948975, 1.262281723188003, 0, 0, 0.0, -4.2903254791095735, 0]",223,349,225,308
1727422133.5936332,"[-0.968687525948975, 1.262281723188003, 0, 0, 0.0, -4.2903254791095735, 0]",223,349,226,308
1727422133.7893484,"[-1.0009946997260857, 1.2948695134293493, 0, 0, 0.0, -4.415123486837375, 0]",223,349,225,308
1727422133.7923484,"[-1.0009946997260857, 1.2948695134293493, 0, 0, 0.0, -4.415123486837375, 0]",223,349,225,308
1727422133.803861,"[-1.0009946997260857, 1.2948695134293493, 0, 0, 0.0, -4.415123486837375, 0]",223,350,225,308
1727422133.8471825,"[-0.9727524584443705, 1.265685101975815, 0, 0, 0.0, -4.304687616192664, 0]",223,350,225,308
1727422133.9069107,"[-0.9727524584443705, 1.265685101975815, 0, 0, 0.0, -4.304687616192664, 0]",223,350,225,308
1727422133.978442,"[-0.9733339809357155, 1.2666571917733296, 0, 0, 0.0, -4.307675332132779, 0]",223,350,225,308
1727422134.0260754,"[-0.9733339809357155, 1.2666571917733296, 0, 0, 0.0, -4.307675332132779, 0]",223,349,225,308
1727422134.0793495,"[-0.9688872068988135, 1.2637127102221524, 0, 0, 0.0, -4.293461379078781, 0]",223,349,225,308
1727422134.1440036,"[-0.9688872068988135, 1.2637127102221524, 0, 0, 0.0, -4.293461379078781, 0]",223,350,225,308
1727422134.1994486,"[-0.9736291556520329, 1.2674014273470537, 0, 0, 0.0, -4.309674198075167, 0]",223,350,225,308
1727422134.25374,"[-0.9736291556520329, 1.2674014273470537, 0, 0, 0.0, -4.309674198075167, 0]",223,350,225,309
1727422134.319587,"[-0.9751157127457326, 1.269278551746923, 0, 0, 0.0, -4.31614281633203, 0]",223,350,226,308
1727422134.3753166,"[-0.9751157127457326, 1.269278551746923, 0, 0, 0.0, -4.31614281633203, 0]",223,350,226,309
1727422134.4441767,"[-1.0073943836356367, 1.3018367284864976, 0, 0, 0.0, -4.440829061773336, 0]",223,350,225,309
1727422134.4991214,"[-0.9746249082350023, 1.2693467589355336, 0, 0, 0.0, -4.315330129174107, 0]",223,350,226,309
1727422134.554372,"[-0.9746249082350023, 1.2693467589355336, 0, 0, 0.0, -4.315330129174107, 0]",224,350,225,309
1727422134.6177077,"[-0.943036085768081, 1.2380374423182827, 0, 0, 0.0, -4.1943721693968525, 0]",223,350,225,309
1727422134.67988,"[-0.943036085768081, 1.2380374423182827, 0, 0, 0.0, -4.1943721693968525, 0]",223,350,225,309
1727422134.742252,"[-0.9760483814557482, 1.2713292438556203, 0, 0, 0.0, -4.321880048675709, 0]",223,350,226,309
1727422134.7958286,"[-0.9760483814557482, 1.2713292438556203, 0, 0, 0.0, -4.321880048675709, 0]",224,350,225,309
1727422134.861746,"[-0.9431945249294363, 1.238754893178979, 0, 0, 0.0, -4.196056573285414, 0]",223,350,226,308
1727422134.9141667,"[-0.9431945249294363, 1.238754893178979, 0, 0, 0.0, -4.196056573285414, 0]",223,350,225,309
1727422134.9812384,"[-0.9762068206171037, 1.2720466947163167, 0, 0, 0.0, -4.32356445256427, 0]",223,350,226,309
1727422135.0370326,"[-0.9762068206171037, 1.2720466947163167, 0, 0, 0.0, -4.32356445256427, 0]",223,350,226,309
1727422135.1004696,"[-1.007882351460297, 1.3040017314091805, 0, 0, 0.0, -4.445930928595149, 0]",224,350,225,309
1727422135.1563597,"[-0.9428099011107629, 1.239208786909317, 0, 0, 0.0, -4.196189784653999, 0]",224,350,225,309
1727422135.2228725,"[-0.9428099011107629, 1.239208786909317, 0, 0, 0.0, -4.196189784653999, 0]",223,350,225,309
1727422135.2774465,"[-0.9764539633622529, 1.2731323550104774, 0, 0, 0.0, -4.326127535332173, 0]",223,350,226,309
1727422135.3438866,"[-0.9764539633622529, 1.2731323550104774, 0, 0, 0.0, -4.326127535332173, 0]",223,350,226,309
1727422135.3981888,"[-1.0081294942054462, 1.3050873917033412, 0, 0, 0.0, -4.448494011363053, 0]",223,350,226,309
1727422135.454328,"[-1.0081294942054462, 1.3050873917033412, 0, 0, 0.0, -4.448494011363053, 0]",223,350,225,310
1727422135.5166934,"[-0.9830799338194975, 1.2790997966798978, 0, 0, 0.0, -4.35034563557576, 0]",224,351,225,309
1727422135.5797462,"[-0.9830799338194975, 1.2790997966798978, 0, 0, 0.0, -4.35034563557576, 0]",223,350,226,309
1727422135.640673,"[-1.008107831340957, 1.3057342196555675, 0, 0, 0.0, -4.449696251916394, 0]",223,350,225,310
1727422135.6946428,"[-0.9832529703150472, 1.279830739025118, 0, 0, 0.0, -4.3520840564233945, 0]",223,350,225,309
1727422135.7586446,"[-0.9832529703150472, 1.279830739025118, 0, 0, 0.0, -4.3520840564233945, 0]",224,351,225,309
1727422135.8246858,"[-0.9490882025486145, 1.2460549562257301, 0, 0, 0.0, -4.221429151489124, 0]",224,351,225,310
1727422135.8791173,"[-0.9490882025486145, 1.2460549562257301, 0, 0, 0.0, -4.221429151489124, 0]",224,351,226,310
1727422135.9442558,"[-0.9782764298314192, 1.2742483598242302, 0, 0, 0.0, -4.331778441645479, 0]",223,351,228,310
1727422135.9959865,"[-0.9782764298314192, 1.2742483598242302, 0, 0, 0.0, -4.331778441645479, 0]",223,351,229,310
1727422136.0598805,"[-1.101143200051818, 1.3962396682718319, 0, 0, 0.0, -4.802659362160865, 0]",223,352,229,310
1727422136.123429,"[-1.101143200051818, 1.3962396682718319, 0, 0, 0.0, -4.802659362160865, 0]",224,352,229,310
1727422136.1761992,"[-1.0693736484023981, 1.3636389999424927, 0, 0, 0.0, -4.678870477586329, 0]",224,352,229,310
1727422136.2388928,"[-1.0693736484023981, 1.3636389999424927, 0, 0, 0.0, -4.678870477586329, 0]",224,352,230,311
1727422136.3042665,"[-1.1008484476898377, 1.3942312743194467, 0, 0, 0.0, -4.798230234633239, 0]",224,353,230,312
1727422136.3586054,"[-1.1065113465917442, 1.3990610050741747, 0, 0, 0.0, -4.8184083685883055, 0]",224,353,230,312
1727422136.424629,"[-1.1065113465917442, 1.3990610050741747, 0, 0, 0.0, -4.8184083685883055, 0]",225,354,229,313
1727422136.4807298,"[-1.048967593284195, 1.3406841483924061, 0, 0, 0.0, -4.595484118608849, 0]",224,355,227,314
1727422136.5470448,"[-1.048967593284195, 1.3406841483924061, 0, 0, 0.0, -4.595484118608849, 0]",224,354,225,315
1727422136.6422164,"[-0.9754634723305833, 1.2702172858648388, 0, 0, 0.0, -4.318616842683504, 0]",226,355,224,315
1727422136.664233,"[-0.9754634723305833, 1.2702172858648388, 0, 0, 0.0, -4.318616842683504, 0]",226,356,224,315
1727422136.719151,"[-0.8801637015995352, 1.1724612481780559, 0, 0, 0.0, -3.9473556726492136, 0]",227,356,224,315
1727422136.7844794,"[-0.8801637015995352, 1.1724612481780559, 0, 0, 0.0, -3.9473556726492136, 0]",227,356,225,315
1727422136.839568,"[-0.8773793937461541, 1.1688807559563643, 0, 0, 0.0, -3.9351156725048435, 0]",228,356,227,314
1727422136.9439375,"[-0.9058521908949195, 1.196452462472373, 0, 0, 0.0, -4.04289356416787, 0]",229,356,228,314
1727422136.9629436,"[-0.9058521908949195, 1.196452462472373, 0, 0, 0.0, -4.04289356416787, 0]",230,357,230,314
1727422137.0232506,"[-0.9224636800114858, 1.2096123629311513, 0, 0, 0.0, -4.100146236428149, 0]",232,357,230,315
1727422137.0784237,"[-0.9224636800114858, 1.2096123629311513, 0, 0, 0.0, -4.100146236428149, 0]",233,358,231,315
1727422137.1461227,"[-0.8569559975361958, 1.1409589962561062, 0, 0, 0.0, -3.8421442188313497, 0]",234,359,232,316
1727422137.2066765,"[-0.8569559975361958, 1.1409589962561062, 0, 0, 0.0, -3.8421442188313497, 0]",237,360,233,317
1727422137.262169,"[-0.7945725596859894, 1.072933148763675, 0, 0, 0.0, -3.59135713163397, 0]",238,361,233,319
1727422137.324,"[-0.7945725596859894, 1.072933148763675, 0, 0, 0.0, -3.59135713163397, 0]",240,362,234,320
1727422137.3807292,"[-0.7399498189027834, 1.0129265908161398, 0, 0, 0.0, -3.3709161725363908, 0]",241,363,234,322
1727422137.444487,"[-0.7399498189027834, 1.0129265908161398, 0, 0, 0.0, -3.3709161725363908, 0]",244,365,235,323
1727422137.5008495,"[-0.6588551195034213, 0.9264456110698411, 0, 0, 0.0, -3.048655251102428, 0]",245,366,235,325
1727422137.5651538,"[-0.6244853333518797, 0.8903940320069926, 0, 0, 0.0, -2.9132295487670623, 0]",247,366,235,325
1727422137.6229513,"[-0.6244853333518797, 0.8903940320069926, 0, 0, 0.0, -2.9132295487670623, 0]",248,367,235,326
1727422137.6796823,"[-0.5367202238213467, 0.8006078476662759, 0, 0, 0.0, -2.5717847528608124, 0]",248,367,235,325
1727422137.7537315,"[-0.5367202238213467, 0.8006078476662759, 0, 0, 0.0, -2.5717847528608124, 0]",248,367,234,325
1727422137.8020658,"[-0.5188721425432129, 0.7832270271974927, 0, 0, 0.0, -2.5040368648859723, 0]",249,366,234,325
1727422137.8686836,"[-0.5188721425432129, 0.7832270271974927, 0, 0, 0.0, -2.5040368648859723, 0]",250,366,233,324
1727422137.9287548,"[-0.42894995315868495, 0.6947649965537326, 0, 0, 0.0, -2.160990287908495, 0]",249,365,232,324
1727422137.992861,"[-0.4180656447077106, 0.6865029637588216, 0, 0, 0.0, -2.124170400897177, 0]",250,365,232,323
1727422138.0387836,"[-0.4180656447077106, 0.6865029637588216, 0, 0, 0.0, -2.124170400897177, 0]",251,364,232,324
1727422138.1054986,"[-0.3461370370921749, 0.6133268392383265, 0, 0, 0.0, -1.845122839097118, 0]",253,365,232,324
1727422138.1598825,"[-0.3461370370921749, 0.6133268392383265, 0, 0, 0.0, -1.845122839097118, 0]",255,365,233,325
1727422138.2181458,"[-0.2589898498685974, 0.5215322038050768, 0, 0, 0.0, -1.5010039493724503, 0]",256,366,234,326
1727422138.2845588,"[-0.2589898498685974, 0.5215322038050768, 0, 0, 0.0, -1.5010039493724503, 0]",258,367,235,327
1727422138.3414557,"[-0.2379272864314957, 0.49618051022737036, 0, 0, 0.0, -1.4117457628055117, 0]",261,367,238,328
1727422138.4132965,"[-0.2379272864314957, 0.49618051022737036, 0, 0, 0.0, -1.4117457628055117, 0]",263,368,239,331
1727422138.4693446,"[-0.15175617357565802, 0.4019861091981051, 0, 0, 0.0, -1.06488900533416, 0]",266,369,241,332
1727422138.5222697,"[-0.15175617357565802, 0.4019861091981051, 0, 0, 0.0, -1.06488900533416, 0]",268,369,243,333
1727422138.5796423,"[-0.10085558526806888, 0.3446679770977467, 0, 0, 0.0, -0.8567760814727222, 0]",270,370,244,334
1727422138.644677,"[-0.10085558526806888, 0.3446679770977467, 0, 0, 0.0, -0.8567760814727222, 0]",271,370,246,334
1727422138.7032056,"[-0.08947753643449956, 0.32926880995452196, 0, 0, 0.0, -0.8052814353635029, 0]",272,370,247,335
1727422138.7695098,"[-0.06525186500920639, 0.3045025024492061, 0, 0, 0.0, -0.7110660912661779, 0]",274,370,248,335
1727422138.822211,"[-0.06525186500920639, 0.3045025024492061, 0, 0, 0.0, -0.7110660912661779, 0]",275,370,249,335
1727422138.8792245,"[-0.020500610859869747, 0.2565106890824665, 0, 0, 0.0, -0.5327140383506466, 0]",276,370,249,335
1727422138.944754,"[-0.020500610859869747, 0.2565106890824665, 0, 0, 0.0, -0.5327140383506466, 0]",277,370,250,336
1727422139.0010653,"[0.02109734588869147, 0.21295950522015292, 0, 0, 0.0, -0.36896569102204124, 0]",278,371,251,336
1727422139.0653872,"[0.02109734588869147, 0.21295950522015292, 0, 0, 0.0, -0.36896569102204124, 0]",278,371,252,336
1727422139.1213772,"[-0.008157135661057052, 0.240311138537136, 0, 0, 0.0, -0.4778236042272943, 0]",280,371,253,337
1727422139.187339,"[-0.008157135661057052, 0.240311138537136, 0, 0, 0.0, -0.4778236042272943, 0]",281,371,253,337
1727422139.254081,"[0.06590730122227256, 0.16302343253976406, 0, 0, 0.0, -0.18676179099517598, 0]",281,371,254,337
1727422139.3115876,"[0.041112925959266744, 0.18835163876187444, 0, 0, 0.0, -0.2831513707742455, 0]",282,371,254,337
1727422139.3677566,"[0.041112925959266744, 0.18835163876187444, 0, 0, 0.0, -0.2831513707742455, 0]",283,372,255,338
1727422139.4199145,"[0.07255622786263631, 0.15347971668507004, 0, 0, 0.0, -0.15562209388929565, 0]",284,372,256,338
1727422139.4857576,"[0.07255622786263631, 0.15347971668507004, 0, 0, 0.0, -0.15562209388929565, 0]",284,372,256,339
1727422139.539898,"[0.09921391729382441, 0.12621279185856596, 0, 0, 0.0, -0.05192091262450297, 0]",285,373,256,339
1727422139.604547,"[0.09921391729382441, 0.12621279185856596, 0, 0, 0.0, -0.05192091262450297, 0]",286,373,257,340
1727422139.6709354,"[0.12190882924161693, 0.10133795997514149, 0, 0, 0.0, 0.039559363973991235, 0]",288,374,258,341
1727422139.723923,"[0.12190882924161693, 0.10133795997514149, 0, 0, 0.0, 0.039559363973991235, 0]",289,374,260,341
1727422139.7922235,"[0.13754103341347124, 0.08139896698547368, 0, 0, 0.0, 0.10796551236153379, 0]",290,375,260,341
1727422139.8483932,"[0.140508669171458, 0.07657436757770347, 0, 0, 0.0, 0.12295057998798947, 0]",292,376,261,342
1727422139.9091637,"[0.140508669171458, 0.07657436757770347, 0, 0, 0.0, 0.12295057998798947, 0]",293,376,263,344
1727422139.9701262,"[0.18984344400583464, 0.021593218525631952, 0, 0, 0.0, 0.32355812592346667, 0]",295,377,264,344
1727422140.032131,"[0.18984344400583464, 0.021593218525631952, 0, 0, 0.0, 0.32355812592346667, 0]",296,377,265,345
1727422140.0865848,"[0.22011599662901163, -0.011514060711394436, 0, 0, 0.0, 0.4454424179623193, 0]",297,378,266,346
1727422140.1485217,"[0.22011599662901163, -0.011514060711394436, 0, 0, 0.0, 0.4454424179623193, 0]",299,379,265,348
1727422140.2074945,"[0.3035307538938493, -0.0993698902857466, 0, 0, 0.0, 0.7748089311146076, 0]",299,379,265,349
1727422140.2638574,"[0.3035307538938493, -0.0993698902857466, 0, 0, 0.0, 0.7748089311146076, 0]",299,380,266,350
1727422140.3285358,"[0.28774722303592204, -0.08572402328840634, 0, 0, 0.0, 0.718213935239093, 0]",300,380,266,350
1727422140.38416,"[0.28774722303592204, -0.08572402328840634, 0, 0, 0.0, 0.718213935239093, 0]",301,381,267,351
1727422140.453409,"[0.3177820626113057, -0.11890295325080139, 0, 0, 0.0, 0.8397788766578982, 0]",302,382,268,351
1727422140.5136433,"[0.3051252842780323, -0.10683429485209375, 0, 0, 0.0, 0.7922299598656269, 0]",304,382,268,352
1727422140.570239,"[0.3051252842780323, -0.10683429485209375, 0, 0, 0.0, 0.7922299598656269, 0]",304,382,269,352
1727422140.6239524,"[0.34721471209510907, -0.15112639629468783, 0, 0, 0.0, 0.958348285364994, 0]",305,382,270,353
1727422140.6998963,"[0.34721471209510907, -0.15112639629468783, 0, 0, 0.0, 0.958348285364994, 0]",306,383,271,353
1727422140.74975,"[0.3574093503993717, -0.16446720877923562, 0, 0, 0.0, 1.0036087676511678, 0]",307,383,273,352
1727422140.8126009,"[0.3574093503993717, -0.16446720877923562, 0, 0, 0.0, 1.0036087676511678, 0]",308,383,275,352
1727422140.87959,"[0.3352485872728258, -0.14352508395602415, 0, 0, 0.0, 0.9207185985170191, 0]",308,382,277,351
1727422140.9339442,"[0.3352485872728258, -0.14352508395602415, 0, 0, 0.0, 0.9207185985170191, 0]",309,382,277,350
1727422140.9927478,"[0.32303321323447887, -0.13155506109145804, 0, 0, 0.0, 0.8742082198575709, 0]",309,382,278,350
1727422141.0468426,"[0.32303321323447887, -0.13155506109145804, 0, 0, 0.0, 0.8742082198575709, 0]",310,382,280,350
1727422141.11155,"[0.3015521917772024, -0.11181472715023452, 0, 0, 0.0, 0.7949363825527632, 0]",310,381,280,350
1727422141.1740735,"[0.33111808662868764, -0.13956607947441113, 0, 0, 0.0, 0.9051618578905746, 0]",311,381,282,350
1727422141.2312763,"[0.33111808662868764, -0.13956607947441113, 0, 0, 0.0, 0.9051618578905746, 0]",312,381,282,350
1727422141.283409,"[0.35191820053961753, -0.16222749081659493, 0, 0, 0.0, 0.9887417141465624, 0]",312,381,283,351
1727422141.357996,"[0.35191820053961753, -0.16222749081659493, 0, 0, 0.0, 0.9887417141465624, 0]",313,381,284,351
1727422141.4195094,"[0.3540420748195296, -0.166445480786434, 0, 0, 0.0, 1.0009376069345453, 0]",314,381,284,351
1727422141.4784071,"[0.3540420748195296, -0.166445480786434, 0, 0, 0.0, 1.0009376069345453, 0]",315,382,285,351
1727422141.5240867,"[0.3771125600295467, -0.19096594929520655, 0, 0, 0.0, 1.0924586717783715, 0]",315,382,286,352
1727422141.5989423,"[0.36837400972009243, -0.18341627681381417, 0, 0, 0.0, 1.0611351664113586, 0]",316,383,287,352
1727422141.6596425,"[0.36837400972009243, -0.18341627681381417, 0, 0, 0.0, 1.0611351664113586, 0]",317,383,288,352
1727422141.7055464,"[0.36837400972009243, -0.18341627681381417, 0, 0, 0.0, 1.0611351664113586, 0]",318,384,289,353
1727422141.7690852,"[0.3737377781858995, -0.19268440482014274, 0, 0, 0.0, 1.0892734288577735, 0]",319,384,289,353
1727422141.846375,"[0.4081810863656241, -0.2274642743673899, 0, 0, 0.0, 1.2223949244865655, 0]",321,385,290,354
1727422141.8927057,"[0.4081810863656241, -0.2274642743673899, 0, 0, 0.0, 1.2223949244865655, 0]",321,385,291,354
1727422141.949484,"[0.4241180020493813, -0.24641687685140046, 0, 0, 0.0, 1.2894901517322728, 0]",322,385,292,355
1727422142.0106454,"[0.4241180020493813, -0.24641687685140046, 0, 0, 0.0, 1.2894901517322728, 0]",323,386,292,354
1727422142.0786483,"[0.4294134389686304, -0.2536573544072065, 0, 0, 0.0, 1.3135976795689168, 0]",324,386,293,354
1727422142.1425354,"[0.4294134389686304, -0.2536573544072065, 0, 0, 0.0, 1.3135976795689168, 0]",324,387,293,355
1727422142.1851745,"[0.43438470105227345, -0.2606505150856353, 0, 0, np.float64(0.8686709298331904), 1.3366061848805937, 0]",325,386,295,355
1727422142.2576926,"[-0.37123937669684737, 1.454035536295146, 0, 0, 0.0, -3.510144063446141, 0]",326,386,296,355
1727422142.3185234,"[-0.37123937669684737, 1.454035536295146, 0, 0, 0.0, -3.510144063446141, 0]",327,387,296,355
1727422142.3708441,"[-0.3896777239439465, 1.3889302208785073, 0, 0, 0.0, -3.4203998938893343, 0]",328,388,297,355
1727422142.4272287,"[-0.3896777239439465, 1.3889302208785073, 0, 0, 0.0, -3.4203998938893343, 0]",329,389,298,355
1727422142.5430775,"[-0.43284306793140465, 1.4295193992108577, 0, 0, 0.0, -3.5814662829658888, 0]",330,390,299,356
1727422142.5624382,"[-0.43284306793140465, 1.4295193992108577, 0, 0, 0.0, -3.5814662829658888, 0]",329,390,300,356
