Ue,Ve,Uf,Vf
0.6849064648210823,0.1782611904901746,-0.4874157849862572,0.04998002051016584
0.6764562117372611,0.18326054088512497,-0.48255091630675806,0.049482710996869704
0.6677505579005585,0.18812470559500835,-0.4752739823621287,0.04899034979590898
0.65888497068311,0.1928529797964968,-0.4659498569687631,0.048502887670753274
0.6499376994928738,0.19744552722935116,-0.45490854841322514,0.04802027587478385
0.6409726139071952,0.20190321478849957,-0.4424458243724421,0.04754246614641894
0.6320415819055447,0.2062274746493174,-0.4288246628026239,0.04706941070428752
0.6231864629388635,0.2104201894272027,-0.41427722835477737,0.04660106224245117
0.6144407768799476,0.21448359669768044,-0.39900715194052905,0.0461373739256734
0.6058311020552091,0.21842020967603612,-0.3831919514706882,0.045678299384736144
0.5973782470462338,0.22223275136841125,-0.3669854699943028,0.04522379271180274
0.5890982307225663,0.22592410012241332,-0.35052026704181816,0.04477380845582713
0.5810031026967646,0.2294972446420201,-0.3339098983838175,0.04432830161800875
0.5731016300734868,0.23295524691259178,-0.31725105352498995,0.043887227647292616
0.5653998719861021,0.2363012117456572,-0.3006255352354675,0.04345054243591407
0.5579016596159155,0.23953826188059427,-0.28410206788434417,0.04301820231498807
0.5506089974054127,0.24266951770188416,-0.2677379385760234,0.04259016405014215
0.543522398183808,0.24569808080884653,-0.2515804721195621,0.04216638483719317
0.5366411629951013,0.2486270207928656,-0.2356683505821766,0.0417468222978667
0.5299636132008895,0.2514593647648785,-0.22003278105336932,0.041331434475560765
0.5234872902279534,0.2541980887356517,-0.20469855127921624,0.040920179831144314
0.5172091113685445,0.2568461114984551,-0.18968492401468984,0.04051301723880902
0.5111255010913288,0.2594062898872158,-0.17500642927095444,0.04010990598195896
0.5052325114716061,0.2618814146084994,-0.16067358742298982,0.039710805749132966
0.49952591421810244,0.26427420766146287,-0.1466935124248134,0.03931567662997454
0.49400127268723504,0.26658732086295905,-0.1330704386055012,0.038924479111242284
0.4886540035898095,0.26882333490339644,-0.11980618319686978,0.03853717407285835
0.4834794346737815,0.2709847585527197,-0.10690053944261214,0.03815372278399613
0.47847284423846503,0.27307402886973525,-0.09435161799501716,0.037774086899207165
0.47362949628919027,0.27509351158810114,-0.08215614261290105,0.03739822845458659
0.46894466784176425,0.27704550189029287,-0.07030970453041836,0.037026109863976794
0.46441367404867057,0.2789322252348061,-0.05880697457717943,0.036657693915208574
0.46003188540513007,0.28075583857824726,-0.04764188421051597,0.036292943766380065
0.45579474195691233,0.2825184317055506,-0.03680778782963346,0.03593182294217242
0.4516977650802999,0.2842220286318981,-0.026297594207631697,0.03557429533020225
0.4477365660094229,0.28586858912891405,-0.01610387777000762,0.035220325177410486
0.44390685333092084,0.28746001024728474,-0.006218970681117347,0.034869877086486846
0.4399704438768648,0.2889978496892142,0.0033756210884354123,0.03452889827667301
0.4333959370735434,0.2904699368763436,0.01319582416300269,0.03426721160067599
0.4237281062032089,0.29184642089623,0.024278678374367847,0.03411135534071077
0.4109467693655532,0.2930976389360518,0.037469791940549786,0.034077191323651106
0.3947621878859295,0.29419260199594754,0.05351487975049424,0.034188237171286884
0.37468112266117715,0.2950966974570469,0.07315904543549856,0.034475128521521764
0.3500326332551723,0.295769854036543,0.09721230921811018,0.03497588804831167
0.31996955719654957,0.29616485142174637,0.1265985856890631,0.035736750658913664
0.2834540458760935,0.2962255767096883,0.16239803491688384,0.036813428927314984
0.23923130774098003,0.29588509351286374,0.20588873364482008,0.038272779746896454
0.1857932502775524,0.2950634180441753,0.25859154548639884,0.04019488236510543
0.12133226339441003,0.29366490647079674,0.32232104432518327,0.04267557040460263
0.043684450135652995,0.2915751572124556,0.399244884176146,0.04582948505685784
-0.049427734314596655,0.2887818107594486,0.48713023555646745,0.04978555865165784
-0.15433196425824217,0.2859083837321749,0.5611826544000876,0.05452008463268395
-0.2630879801632042,0.2830635477815334,0.6199758980597929,0.05986596674769781
-0.3699714019822887,0.28024701842155686,0.6660822751219814,0.06567848749743778
-0.4711473186808915,0.2774585139969624,0.7016554835215482,0.07183781704827169
-0.5641891447126861,0.2746977556549839,0.7284982454343626,0.07824494770895359
-0.6477068747665203,0.27196446731748647,0.7481190490437121,0.08481828467534985
-0.7210617476874679,0.26925837565335853,0.7617797153075186,0.09149078948401186
-0.7841483379802059,0.2665792100511787,0.7705352943511771,0.09820758548627288
-0.8372293296843045,0.26392670259215406,0.7752675267875913,0.10492395088855261
-0.8808113830836772,0.26130058802332834,0.7767129002191584,0.1116036372648986
-0.9155527712419896,0.25870060373105613,0.775486179743282,0.11821746057621395
-0.9421955999951678,0.25612648971474156,0.772100135531299,0.12474212111906804
-0.9615167549708423,0.25357798856083796,0.766982095353744,0.1311592145656078
-0.9742933657452929,0.25105484541710604,0.7604878107596521,0.13745440464427963
-0.9812790212851676,0.24855680796712898,0.7529130926512957,0.14361672999867084
-0.9831881932213112,0.24608362640507994,0.7445035649450842,0.14963802421424374
-0.9806867002066878,0.24363505341074174,0.7354628424318597,0.1555124305691587
-0.9743866256016893,0.24121084412477453,0.7259593863388183,0.16123599623660895
-0.9648444195313269,0.23881075612422947,0.7161322516112697,0.16680633304590806
-0.9525612539074468,0.23643454939830646,0.7060959044728201,0.17222233404688686
-0.9379849023722738,0.23408198632435273,0.6959442615253882,0.17748393676745
-0.9215126251855797,0.23175283164410052,0.6857540737215229,0.18259192573725713
-0.9034946520178085,0.2294468524401414,0.6755877612565488,0.1875477678921341
-0.8842379643717719,0.22716381811263306,0.6654957938031902,0.1923534751764412
-0.8640101928592298,0.22490350035623985,0.6555186791591222,0.19701149054540346
-0.8430434592840076,0.2226656731373022,0.6456886305897994,0.20152459313903257
-0.8215380723419639,0.2204501126712354,0.6360309620783658,0.2058958196663458
-0.7996660265058994,0.21825659740014447,0.6265652643919061,0.21012839882518952
-0.7775742441890211,0.21608490797067473,0.6173063761043248,0.21422569789351772
-0.7553875563416574,0.2139348272120734,0.6082652072991399,0.2181911780373891
-0.7332114161738899,0.21180614011447288,0.5994494237494519,0.22202835786026529
-0.7111343441349142,0.20969863380739212,0.5908640189494035,0.22574078355076593
-0.6892301292886505,0.20761209753844231,0.5825117966612627,0.22933200427641237
-0.6675597782114598,0.2055463226522566,0.5743937674408089,0.23280555260348498
-0.6461732462538342,0.20350110256962547,0.5665094826972453,0.23616492854084073
-0.6251109677189637,0.20147623276683613,0.5588573150955614,0.2394135866801895
-0.6044051993108329,0.19947151075522104,0.551434689972631,0.2425549261514541
-0.5840811986363252,0.19748673606090814,0.5442382785927642,0.2455922827487581
-0.5641582460346493,0.1955217102047801,0.537264158556948,0.24852892290506146
-0.5446505623101983,0.19357623668259177,0.5305079519503647,0.25136803891192766
-0.5255680421576567,0.19165012094537873,0.5239649261844581,0.2541127462115794
-0.5069169461855496,0.1897431703799748,0.5176300907997997,0.2567660808723943
-0.48870049737084337,0.18785519428973357,0.5114982782181857,0.25933099791570713
-0.470919371069379,0.18598600387546807,0.5055642028272931,0.26181037082394554
-0.4535721180453799,0.18413541221657906,0.4998225085885486,0.26420699163864825
-0.43665553584114114,0.1823032342523584,0.49426781172584144,0.26652357126335274
-0.4201649850715059,0.18048928676348294,0.48889473929940064,0.2687627399161091
-0.40409465840790626,0.17869338835369206,0.4836979528072263,0.2709270483907437
-0.38843781080776224,0.17691535943164807,0.4786721710385395,0.27301896927288444
-0.3731869563696407,0.17515502219297735,0.47381218796493224,0.2750408983685764
-0.358334028062346,0.1734122006024889,0.4691128875374697,0.27699515623588694
-0.3438705215552275,0.17168672037657132,0.4645692534095169,0.27888398993997415
-0.3297876141994528,0.16997840896576413,0.4601763769754161,0.28070957483155523
-0.3160762619609272,0.16828709553750273,0.4559294642462298,0.28247401632019237
-0.30272728178686686,0.16661261095903399,0.4518238397597226,0.2841793517527622
-0.28973142103716076,0.16495478778050696,0.4478549493564944,0.2858275522872036
-0.2770794182385494,0.16331346021822088,0.444018361839292,0.2874205247703336
-0.2647620463256531,0.16168846413805385,0.4403097697343495,0.2889601135968924
-0.252770151923472,0.16007963703906355,0.4367249889437523,0.2904481025689998
-0.24109469061879982,0.15848681803717057,0.4332599585424126,0.2918862167175846
-0.22972674837392323,0.15690984784917378,0.429910738847683,0.29327612410112214
-0.21865756590918525,0.1553485687767096,0.4266735101159245,0.2946194375911064
-0.2078785500067012,0.15380282469057766,0.4235445701420758,0.29591771658986793
-0.1973812885618419,0.15227246101509898,0.42052033227247554,0.2971724687176377
-0.18715756062662575,0.15075732471255962,0.4175973229681601,0.2983851514861256
-0.1771993404939236,0.14925726426818528,0.4147721789888147,0.2995571738659081
-0.16749880416645258,0.14777212967387227,0.4120416446435192,0.3006898979786577
-0.1580483318581949,0.14630177241521314,0.40940256937577285,0.30178464042469527
-0.14884050721347206,0.1448460454546279,0.4068519044413913,0.30284267394090464
-0.13986811883593891,0.14340480321906407,0.4043867006326878,0.30386522861687537
-0.1311241595963263,0.14197790158426193,0.40200410521333757,0.30485349342149265
-0.12260182355529471,0.14056519785698285,0.3997013584135467,0.3058086178590553
-0.11429450401070794,0.13916655076706205,0.3974757918598281,0.30673171268578026
-0.10619578976975483,0.13778182044873405,0.39532482490569154,0.30762385162075156
-0.09829946133658464,0.13641086842623784,0.3932459618849808,0.30848607258934035
-0.09059948844636961,0.1350535576051604,0.3912367904482653,0.3093193784688612
-0.08309002427101256,0.13370975225250356,0.3892949777516562,0.31012473879198604
-0.07576540153482848,0.13237931798556138,0.38741826840655774,0.3109030906332336
-0.06862012810052343,0.13106212175838666,0.385604481979897,0.31165533970329895
-0.061648880885183895,0.12975803184407797,0.3838515097689435,0.312382361746232
-0.0548465109937774,0.12846691785002798,0.3821573176313713,0.3130850013060212
-0.04820801985824079,0.1271886506478619,0.38051993335605844,0.3137640771969244
-0.041728575946826385,0.12592310242256688,0.3789374555222564,0.3144203786650236
-0.03540349219610889,0.12467014660884673,0.37740804249947285,0.31505467008772836
-0.029228234510169634,0.12342965791484298,0.3759299165028482,0.3156676892477764
-0.023198410626814683,0.12220151229127142,0.3745013585878039,0.31626014944059605
-0.017309764815040755,0.12098558691659658,0.37312070614925175,0.31683274053651345
-0.011558182401039393,0.1197817602087899,0.3717863550450431,0.3173861280808365
-0.005939669916438645,0.11858991176846966,0.37049675057608483,0.317920957101302
-0.00045037238655395604,0.11740992242850955,0.3692503953032126,0.3184378488110515
0.005012533899920146,0.11626444158061967,0.3671858508212427,0.3189347492848828
0.010987428962249843,0.11518657407867217,0.36326958543589943,0.3193968217279529
0.018011297676068662,0.114183715077944,0.35755675743488746,0.3198064104411094
0.026533675280284174,0.1132678336530772,0.34992952201480565,0.3201456961041129
0.0369854482254003,0.11245511690454162,0.3401401797714271,0.3203951906971747
0.049823056123683006,0.1117659753737519,0.3278336000510582,0.320532589514923
0.06555981215179338,0.11122541860343324,0.3125525053075502,0.3205317678438764
0.0847915961569695,0.11086370621642663,0.293732021400326,0.32036178269530813
0.10822107374480501,0.11071723769407987,0.27068666569444716,0.31998579079702333
0.13668304681185584,0.11082967845041708,0.24259117243988654,0.3193598165690314
0.17117278994550206,0.11125334044606172,0.20845558225734628,0.3184313127190624
0.2128788329874398,0.1120508522723917,0.16709434522617353,0.31713745778129165
0.2632215285850497,0.11329716509285559,0.11708879820838962,0.3154031322166527
0.3238988898843493,0.11508196007749355,0.05674190268075996,0.31313850106929025
0.3963011651619772,0.11751209426700311,-0.015959233548226225,0.31025233525740337
0.46256588652021935,0.12062832934728608,-0.10021985524643486,0.30716527294187507
0.5155799790810762,0.12430485936519084,-0.18956165010908432,0.30410892740962153
0.5575665642682403,0.1284156682708325,-0.27869901754751036,0.3010829930235336
0.5903873119717635,0.1328562607716524,-0.3640407665414188,0.29808716718765155
0.6156008438760345,0.13754015066537062,-0.44326311107231586,0.2951211503168949
0.6345117006327742,0.14239591769890972,-0.5149795239607649,0.29218464580710524
0.6482114169316896,0.1473647398872486,-0.5784865992604127,0.28927736000538423
0.657612960374188,0.15239832559282668,-0.6335696714408404,0.2863990021807287
0.6634796181191259,0.15745718003166423,-0.680355028644583,0.28354928449495803
0.6664492191786722,0.16250915269217445,-0.7191985212010502,0.28072792197392865
0.6670544487763462,0.1675282200775698,-0.750602370439573,0.27793463247903755
0.6657398823450774,0.1724934659487828,-0.7751538063779765,0.2751691366790072
0.6628762689812093,0.1773882271378097,-0.793480475110363,0.2724311580219532
0.6587725143065639,0.18219937781560672,-0.806218615662133,0.2697204227077281
0.6536857179461268,0.18691673080937118,-0.8139910771569905,0.26703665966054163
0.647829598793941,0.19153253589266234,-0.8173925476936629,0.2643796005018524
0.6413815553982931,0.1960410601458067,-0.8169803065146862,0.26174897952353043
0.6344885862593245,0.20043823684261033,-0.8132689720448213,0.2591445336612856
0.6272722525392852,0.2047213718686367,-0.8067281772886546,0.2565660024683615
0.6198328389780653,0.20888889828607107,-0.7977823010930521,0.2540131280894898
0.6122528415138145,0.21294017130522722,-0.7868116312028028,0.2514856552351055
0.6045998901789575,0.21687529712370684,-0.7741544713492924,0.2489833311558171
0.5969291980550101,0.22069499016674785,-0.7601098374648126,0.24650590561713265
0.5892856194818425,0.22440045372113906,-0.7449404674507705,0.2440531308744325
0.5817053647362528,0.22799328111667627,-0.7288759832798007,0.24162476164819816
0.5742174422616625,0.23147537318048494,-0.7121160336262516,0.2392205550994829
0.566844866965123,0.23484886964654297,-0.6948333502635426,0.23684027080562753
0.5596056682662082,0.2381160924912458,-0.677176647733211,0.23448367073622076
0.5525137413329619,0.24127949858973807,-0.6592733363331078,0.23215051922929128
0.5455795519702132,0.24434164105600512,-0.6412320222682357,0.22984058296774382
0.5388107296379576,0.24730513719934497,-0.6231447847307402,0.2275536309560296
0.5322125643337888,0.2501726421536586,-0.605089242257656,0.22528943449704425
0.5257884235563243,0.25294682720723133,-0.5871304135507032,0.22304776716925068
0.5195400931733105,0.25563036259316474,-0.5693223615730901,0.2208284048040481
0.5134680699844868,0.2582259030889191,-0.5517096671824742,0.21863112546335017
0.5075718036583661,0.26073607655635284,-0.5343287259344933,0.216455709417391
0.5018498968024409,0.26316347489998637,-0.5172088933044116,0.21430193912275314
0.49630027348218786,0.26551064682623177,-0.5003734854786108,0.21216959920061526
0.4909203197447578,0.2677800921952978,-0.483840658767097,0.21005847641520783
0.48570700314734866,0.26997425755484106,-0.4676241907365735,0.20796835965246152
0.4806569515856907,0.27209553397267483,-0.4517340723514416,0.2058990398990013
0.47576655884844615,0.27414625328231795,-0.4361771771874429,0.2038503102211153
0.4710320368370695,0.2761286873618068,-0.42095770490734047,0.20182196574413072
0.4664494725523121,0.27804504708582917,-0.4060776224706238,0.19981380363190673
0.46201486958951304,0.2798974821198535,-0.3915370339333648,0.1978256230665579
0.4577241886348027,0.2816880807009026,-0.37733449321137597,0.19585722522837096
0.45357337870334774,0.2834188699013773,-0.3634672747466716,0.19390841327592176
0.4495583982598936,0.2850918164312437,-0.3499316087077054,0.19197899232639115
0.4456752366551976,0.2867088273509914,-0.3367228809411219,0.19006876943607603
0.4419199296327835,0.2882717510744753,-0.32383579927999173,0.1881775535810958
0.43828857311558195,0.28978237841134,-0.3112645305590122,0.18630515563828884
0.43477733159605125,0.29124244387159764,-0.29900283089311475,0.1844513883663005
0.4313824460721789,0.2926536269362489,-0.28704414533751665,0.1826160663868587
0.4281002404488207,0.2940175533624664,-0.2753816925010641,0.18079900616623637
0.4249271255029726,0.29533579657931996,-0.26400853609562996,0.17900002599689613
0.42185960170848213,0.2966098790952226,-0.25291764668461064,0.1772189459793242
0.41889426114680733,0.29784127391128096,-0.24210195533727233,0.17545558800403355
0.4160277887592087,0.2990314059189266,-0.23155439056347138,0.1737097757337594
0.4132569624247332,0.30018165331547436,-0.22126791362010176,0.17198133458584355
0.41057865335224536,0.30129334898146926,-0.21123554970025896,0.17027009171469648
0.40798982472038453,0.3023677818588317,-0.20145040753824106,0.16857587599464027
0.40548753108830793,0.30340619831434296,-0.19190570216444464,0.16689851800264294
0.40306891659334787,0.30440980345000884,-0.18259476357431637,0.1652378500015337
0.4007312137715569,0.30537976240232234,-0.17351105242566164,0.16359370592313438
0.39847174175890676,0.3063172016245189,-0.1646481683497208,0.1619659213515071
0.39628790428859567,0.30722321005896014,-0.15599985472455735,0.16035433350726036
0.3941771877288258,0.3080988404755591,-0.14756000631719152,0.15875878122977533
0.39213715903378044,0.308945110496309,-0.13932266866361814,0.15717910496265372
0.3901654635713204,0.3097630038761364,-0.131282042466515,0.155615146734051
0.3882598244701308,0.31055347092519536,-0.12343248621936334,0.1540667501745902
0.3864180379717048,0.3113174306731676,-0.11576851098081248,0.15253376044860303
0.3846379710868866,0.31205577199377493,-0.10828477876861667,0.15101602423302565
0.3829175615501896,0.3127693537261706,-0.10097610523786012,0.1495133897457415
0.381254813579987,0.3134590065741057,-0.09383745317791402,0.14802570668472909
0.3796477980303664,0.3141255331209726,-0.08686393507044324,0.14655282626304897
0.37809465247408236,0.3147697078149903,-0.08005081388972529,0.14509460122712514
0.3765935749144828,0.315392279736496,-0.07339349224427448,0.14365088577313048
0.37514282447518377,0.31599397233113075,-0.06688751458780193,0.14222153557405326
0.3737407142754403,0.31657548646584255,-0.06052855265568956,0.14080640764850402
0.3723856149202178,0.31713749893477383,-0.05431241295784159,0.13940536047891966
0.37107595229245643,0.31768066341218887,-0.048235032368022665,0.1380182539637557
0.3698102037483997,0.318205612104535,-0.042292471038680515,0.13664494938767643
0.3685868973201466,0.31871295607725125,-0.036480910348532146,0.13528530941401382
0.36740461036895944,0.31920328583883595,-0.030796650376172158,0.13393919807420337
0.36626197007820643,0.31967717113683713,-0.02523611111348924,0.13260648077237208
0.36515764928361133,0.32013516272129516,-0.019795823369410326,0.1312870242492174
0.3640903632934222,0.3205777936746642,-0.014472421420825207,0.12998069655331765
0.363058868698739,0.3210055799893473,-0.009262642507148183,0.1286873670364996
0.3620619619014099,0.321419021141277,-0.004163322301559507,0.12740690633853005
0.36107099726661085,0.3218185813724634,0.0008291816724182909,0.1261398809033796
0.3589055737125417,0.3221998032850696,0.005899198693942698,0.12491799871848946
0.35506288683557574,0.32254724261751055,0.011583381102501646,0.12376135118353056
0.3495494897190025,0.32284472969950695,0.018346771146195814,0.12267779976737635
0.342221613653643,0.3230755243585762,0.026593992130591916,0.12167939402835079
0.3328233681703748,0.3232210448035436,0.036725021534205496,0.12078203116876479
0.3210024076062048,0.32325986075561053,0.04917191569913403,0.12000556441035663
0.3063117371722491,0.3231667803071292,0.06442578069526202,0.11937422259390176
0.28820262459918844,0.32291191630107696,0.08305978401658197,0.11891727067921092
0.26601101265066057,0.3224596579304853,0.10575155019314623,0.11866988704160751
0.23893842756140027,0.3217674894515986,0.13330710617175587,0.11867426146615967
0.20602759421136052,0.32078460422361604,0.16668796145452533,0.11898093483147112
0.16613240497627943,0.3194502622436488,0.20704262121313868,0.1196504161063132
0.11788155356737272,0.31769183534475287,0.2557437732815176,0.12075512302154398
0.05963474561824033,0.3154224721190476,0.3144325311688355,0.12238170931534184
-0.0105645631162174,0.3125456309076256,0.3847808832037364,0.12463371364361599
-0.09236275922438938,0.3094357499191174,0.4505871308203134,0.12756203579133646
-0.17954332716950092,0.3063568127634714,0.503294388644337,0.13104874081289666
-0.2668159317886175,0.3033085115443999,0.5450987124631572,0.13496920178303112
-0.35057650008120844,0.3002905414292407,0.5778391646403187,0.1392200519218685
-0.4284832854267055,0.29730260061846764,0.6030554836788155,0.14371571688718013
-0.49912875295387044,0.2943443903155093,0.6220364601690983,0.14838550701036593
-0.56178711419405,0.2914156146968701,0.6358604954765839,0.15317118048887143
-0.6162210436628406,0.2885159808825479,0.6454296180366226,0.15802490069338423
-0.6625346565880585,0.28564519890674456,0.6514980145733866,0.16290752386185656
-0.70106264738786,0.2828029816888706,0.6546959525402682,0.1677871643642353
-0.7322874204463863,0.2799890450048352,0.6555498442918002,0.17263799230435864
-0.7567779341976901,0.2772031074586254,0.6544990684400319,0.17743922636651313
-0.77514511567052,0.27444489045416476,0.6519100847094712,0.18217428958480342
-0.788010160375153,0.2717141181674545,0.6480882580637098,0.1868301029791689
-0.7959824050693023,0.26901051751899,0.6432877811484203,0.19139649361340416
-0.799644534847721,0.26633381814645374,0.637719992180908,0.19586569917073207
-0.7995432150816683,0.2636837523776776,0.6315603493698598,0.20023195331527893
-0.7961837460267918,0.26106005520387643,0.6249542778642434,0.20449113882537517
-0.7900276165475212,0.25846246425314645,0.6180220717638347,0.208640497501782
-0.7814921296967758,0.2558907197642279,0.6108630033657315,0.2126783876837754
-0.7709514514028439,0.2533445645605286,0.6035587686480834,0.21660408160278222
-0.7587386170889311,0.2508237440244068,0.5961763743176292,0.22041759623006485
-0.7451481297498249,0.24832800607170816,0.5887705571373031,0.2241195521555031
-0.7304388857823387,0.2458571011265578,0.5813858133885513,0.2277110558105054
-0.7148372472568285,0.2434107820964014,0.5740580973706693,0.2311936014885493
-0.6985401162800933,0.24098880434729864,0.5668162430909797,0.23456898990322841
-0.6817179252288441,0.23859092567945545,0.5596831601551627,0.23783926021816493
-0.6645174810974291,0.23621690630300643,0.5526768299443444,0.2410066339748829
-0.6470646214759294,0.23386650881403584,0.5458111416253014,0.2440734685429233
-0.6294666684625535,0.2315394981708363,0.5390965931495331,0.247042218580983
-0.6118146663828207,0.22923564167040789,0.5325408750669807,0.24991540443463356
-0.5941854175426394,0.22695470892517847,0.5261493646728368,0.2526955858257321
-0.5766433006252367,0.22469647183997102,0.5199255320222623,0.25538534073016494
-0.559241896642682,0.22246070458919548,0.5138712814703411,0.2579872480317434
-0.5420254355129271,0.22024718359426362,0.5079872399349667,0.2605038732816418
-0.5250300735758036,0.2180556875012316,0.5022729950883805,0.262937757368902
-0.5082850233308763,0.21588599715866255,0.4967272941947912,0.26529140746341145
-0.49181353295849883,0.21373789559572068,0.49134820934654705,0.2675672898806736
-0.47563376663127765,0.21161116800044555,0.48613327942038237,0.26976782427214463
-0.45975954760891624,0.20950560169828797,0.48107962193982656,0.2718953795175343
-0.4442009675191388,0.20742098613090398,0.4761840172352355,0.27395227117789417
-0.4289650361070881,0.20535711283498664,0.47144301130341754,0.27594075781620536
-0.41405611985918955,0.2033137754214869,0.4668529671067296,0.27786304025969766
-0.39947637413582343,0.20129076955495845,0.462410119910889,0.27972126057672747
-0.38522611064940526,0.19928789293312854,0.4581106185837637,0.2815175018149313
-0.3713041055203917,0.19730494526666553,0.4539505677188138,0.28325378761663683
-0.35770786554089357,0.19534172825915064,0.4499260567458993,0.2849320825454018
-0.3444338603324774,0.19339804558724702,0.4460331812645486,0.2865542928124004
-0.33147772191323255,0.1914737028810677,0.4422680645331038,0.28812226692582205
-0.3188344067471158,0.1895685077047383,0.4386268727438946,0.2896377966486242
-0.30649833011853,0.18768226953715378,0.43510582899408384,0.29110261797312575
-0.2944634972790199,0.1858147997529254,0.4317012213188019,0.29251841239222204
-0.28272360098198507,0.1839659116035196,0.42840941073079075,0.2938868081105149
-0.271272104923833,0.18213542019858542,0.425226837656741,0.29520938129534163
-0.2601023142234435,0.18032314248745257,0.42215002600062324,0.29648765742045774
-0.2492074386970139,0.17852889724084067,0.41917558589515075,0.2977231126270325
-0.23858064158585543,0.17675250503272918,0.4163002158178869,0.29891717507834803
-0.2282150798301974,0.17499378822241507,0.41352070373284355,0.30007122632131333
-0.21810393909353887,0.1732525709367455,0.4108339275003526,0.3011866026443214
-0.2082404619737736,0.1715286790525082,0.40823685471892956,0.30226459642354053
-0.19861797060754302,0.1698219401789048,0.4057265421466925,0.30330645745869406
-0.18922988455579087,0.1681321836407117,0.4033001347448139,0.30431339424783904
-0.18006973604283746,0.16645924046099153,0.4009548644207815,0.305286575287765
-0.17113118140851752,0.16480294334404255,0.3986880485164681,0.3062271303413577
-0.1624080102506517,0.16316312665715857,0.39649708795005695,0.3071361517730555
-0.15389415066610235,0.16153962641682795,0.39437946569064647,0.30801469554567695
-0.14558367338125475,0.15993228027434875,0.39233274509572397,0.3088637822401536
-0.1374707988073771,0.1583409274937836,0.3903545674023547,0.30968439862893427
-0.129549895861578,0.15676540893626753,0.38844264956240393,0.31047749872009206
-0.12181548316834533,0.15520556705263122,0.3865947833389944,0.3112440042665331
-0.11426222858929519,0.15366124585291058,0.384808831246932,0.3119848068008202
-0.10688494643535748,0.15213229088528457,0.3830827257413298,0.3127007679438389
-0.09967860740864577,0.15061854932084826,0.3814144704663961,0.3133927191493018
-0.09263831758131498,0.1491198697481824,0.3798021305696816,0.3140614658128957
-0.08575932889411254,0.14763610229787155,0.3782438360597605,0.31470778595679444
-0.07903703259524715,0.14616709858090735,0.3767377785772029,0.31533243161861046
-0.07246695721373178,0.14471271168074304,0.3752822093970171,0.3159361297833014
