1736951228.6869102,0.0,0.0,0.0,519,621,483,636
1736951228.7400377,0.0,0.0,0.0,519,621,483,636
1736951228.8041239,0.0,0.0,0.0,519,621,483,636
1736951228.8667552,0.0,0.0,0.0,519,621,484,636
1736951228.9210007,0.0,0.0,0.0,519,621,484,636
1736951228.9837766,0.0,0.0,0.0,519,621,484,636
1736951229.0486581,0.0,0.0,0.0,519,621,484,636
1736951229.1006331,0.0,0.0,0.0,519,621,484,636
1736951229.1638381,0.0,0.0,0.0,519,621,484,636
1736951229.2308109,0.0,0.0,0.0,519,621,485,636
1736951229.2841976,0.0,0.0,0.0,519,621,485,636
1736951229.3489454,0.0,0.0,0.0,519,621,485,636
1736951229.403291,0.0,0.0,0.0,519,621,485,636
1736951229.4715295,0.0,0.0,0.0,519,621,485,636
1736951229.5277047,0.0,0.0,0.0,519,621,485,636
1736951229.582144,0.0,0.0,0.0,519,621,486,636
1736951229.646048,0.0,0.0,0.0,519,621,486,636
1736951229.7019742,0.0,0.0,0.0,519,621,486,637
1736951229.764187,0.0,0.0,0.0,519,621,486,636
1736951229.8281016,0.0,0.0,0.0,519,621,486,637
1736951229.8820233,0.0,0.0,0.0,519,621,487,636
1736951229.9481163,0.0,0.0,0.0,519,621,487,636
1736951230.0015433,0.0,0.0,0.0,519,621,487,636
1736951230.174479,0.0,0.0,0.0,519,621,487,637
1736951230.199055,0.0,0.0,0.0,519,621,487,636
1736951230.213522,0.0,0.0,0.0,519,621,487,637
1736951230.2462425,0.0,0.0,0.0,519,621,488,636
1736951230.309405,0.0,0.0,0.0,519,621,488,637
1736951230.364688,0.0,0.0,0.0,519,621,488,637
1736951230.4295504,0.0,0.0,0.0,519,621,488,637
1736951230.4863656,0.0,0.0,0.0,519,621,488,637
1736951230.5509126,0.0,0.0,0.0,519,621,488,637
1736951230.603864,0.0,0.0,0.0,519,621,489,637
1736951230.6687384,0.0,0.0,0.0,519,621,488,637
1736951230.722947,0.0,0.0,0.0,519,621,488,637
1736951230.7891278,0.0,0.0,0.0,519,621,489,637
1736951230.8450186,0.0,0.0,0.0,519,621,489,637
1736951230.9119694,0.0,0.0,0.0,519,621,489,637
1736951230.97815,0.0,0.0,0.0,519,621,489,637
1736951231.0343297,0.0,0.0,0.0,519,621,489,637
1736951231.0915735,0.0,0.0,0.0,519,621,490,637
