1737233334.8549767,0.75,0.0,1.0,502,426,487,386
1737233334.9101589,0.75,0.0,1.0,502,426,487,385
1737233334.9663138,0.75,0.0,1.0,502,426,487,385
1737233335.0264094,0.75,0.0,1.0,502,426,488,385
1737233335.087408,0.75,0.0,1.0,502,426,489,385
1737233335.146475,0.75,0.0,1.0,502,426,488,386
1737233335.205485,0.75,0.0,1.0,502,426,488,385
1737233335.272516,0.75,0.0,1.0,501,426,488,386
1737233335.3280385,0.75,0.0,1.0,502,426,488,386
1737233335.395042,0.75,0.0,1.0,502,426,488,386
1737233335.4505692,0.75,0.0,1.0,501,425,488,386
1737233335.5076532,0.75,0.0,1.0,500,425,487,386
1737233335.574721,0.75,0.0,1.0,500,425,487,386
1737233335.6317608,0.75,0.0,1.0,500,425,487,386
1737233335.6873443,0.75,0.0,1.0,499,426,486,386
1737233335.7548661,0.75,0.0,1.0,499,426,486,386
1737233335.8149517,0.75,0.0,1.0,499,426,486,386
1737233335.874955,0.75,0.0,1.0,498,426,485,386
1737233335.9330153,0.75,0.0,1.0,497,427,484,387
1737233335.9926162,0.75,0.0,1.0,497,427,484,387
1737233336.0521405,0.75,0.0,1.0,497,427,483,387
1737233336.1101384,0.75,0.0,1.0,496,428,483,388
1737233336.1681883,0.75,0.0,1.0,496,428,483,388
1737233336.2277026,0.75,0.0,1.0,496,429,483,389
1737233336.2877028,0.75,0.0,1.0,496,429,483,389
1737233336.3473635,0.75,0.0,1.0,495,430,482,390
1737233336.4083714,0.75,0.0,1.0,495,431,483,391
1737233336.4684322,0.75,0.0,1.0,495,431,483,391
1737233336.5279539,0.75,0.0,1.0,495,432,482,392
1737233336.5879548,0.75,0.0,1.0,496,432,483,392
1737233336.6554823,0.75,0.0,1.0,495,433,483,393
1737233336.715009,0.75,0.0,1.0,495,433,483,392
1737233336.774009,0.75,0.0,1.0,495,433,484,393
1737233336.8325276,0.75,0.0,1.0,495,434,485,392
1737233336.89153,0.75,0.0,1.0,496,434,486,391
1737233336.9516063,0.75,0.0,1.0,496,434,486,392
1737233337.011262,0.75,0.0,1.0,495,434,487,391
1737233337.069772,0.75,0.0,1.0,495,434,487,392
1737233337.129288,0.75,0.0,1.0,495,434,487,392
1737233337.1967413,0.75,0.0,1.0,495,434,488,392
1737233337.2538147,0.75,0.0,1.0,495,433,488,392
1737233337.3129122,0.75,0.0,1.0,495,433,487,392
1737233337.3709662,0.75,0.0,1.0,495,433,487,392
1737233337.4305294,0.75,0.0,1.0,494,433,487,392
1737233337.4905188,0.75,0.0,1.0,494,433,487,392
1737233337.5561433,0.75,0.0,1.0,494,433,487,392
1737233337.6145425,0.75,0.0,1.0,493,433,486,392
1737233337.6725545,0.75,0.0,1.0,493,433,486,392
1737233337.7310722,0.75,0.0,1.0,492,433,486,392
1737233337.7900698,0.75,0.0,1.0,492,434,485,392
1737233337.8502412,0.75,0.0,1.0,492,434,485,392
1737233337.920274,0.75,0.0,1.0,491,434,484,392
1737233337.9768279,0.75,0.0,1.0,491,434,483,392
1737233338.035331,0.75,0.0,1.0,490,435,483,393
1737233338.093538,0.75,0.0,1.0,490,435,482,394
1737233338.151595,0.75,0.0,1.0,489,436,482,394
1737233338.2096274,0.75,0.0,1.0,489,436,482,394
1737233338.2707696,0.75,0.0,1.0,489,436,482,395
1737233338.3382587,0.75,0.0,1.0,489,437,481,396
1737233338.3962588,0.75,0.0,1.0,488,437,481,397
1737233338.4527822,0.75,0.0,1.0,488,438,481,397
1737233338.5097902,0.75,0.0,1.0,488,438,481,397
1737233338.5791395,0.75,0.0,1.0,488,439,481,398
1737233338.6396656,0.75,0.0,1.0,488,439,481,398
1737233338.697215,0.75,0.0,1.0,488,439,482,399
1737233338.7548354,0.75,0.0,1.0,488,440,482,399
1737233338.8143458,0.75,0.0,1.0,488,440,483,398
1737233338.873353,0.75,0.0,1.0,488,441,483,399
1737233338.9318774,0.75,0.0,1.0,488,441,484,398
1737233338.9915304,0.75,0.0,1.0,488,441,485,399
1737233339.0520272,0.75,0.0,1.0,489,440,485,398
1737233339.1110249,0.75,0.0,1.0,488,440,485,398
1737233339.1710846,0.75,0.0,1.0,488,440,485,399
1737233339.2305982,0.75,0.0,1.0,488,440,485,399
1737233339.291719,0.75,0.0,1.0,488,440,485,398
1737233339.3512309,0.75,0.0,1.0,487,440,485,398
1737233339.41124,0.75,0.0,1.0,487,440,486,398
1737233339.4712975,0.75,0.0,1.0,487,440,485,398
1737233339.541005,0.75,0.0,1.0,487,441,485,398
1737233339.6000023,0.75,0.0,1.0,486,440,485,398
1737233339.6575236,0.75,0.0,1.0,486,440,484,399
1737233339.7160509,0.75,0.0,1.0,486,440,484,399
1737233339.7741342,0.75,0.0,1.0,485,441,484,398
1737233339.832705,0.75,0.0,1.0,485,440,483,398
1737233339.892667,0.75,0.0,1.0,484,441,483,399
1737233339.9517605,0.75,0.0,1.0,483,441,482,399
1737233340.0200694,0.75,0.0,1.0,482,441,481,399
1737233340.07907,0.75,0.0,1.0,482,442,481,400
1737233340.136601,0.75,0.0,1.0,482,442,480,400
1737233340.1956012,0.75,0.0,1.0,481,443,480,401
1737233340.255666,0.75,0.0,1.0,481,443,479,401
1737233340.3136764,0.75,0.0,1.0,481,443,478,402
1737233340.3721933,0.75,0.0,1.0,480,444,479,401
1737233340.4327188,0.75,0.0,1.0,480,444,478,402
1737233340.4932938,0.75,0.0,1.0,480,444,478,403
1737233340.5528624,0.75,0.0,1.0,480,445,478,404
1737233340.623345,0.75,0.0,1.0,480,445,478,404
1737233340.6814528,0.75,0.0,1.0,480,446,480,405
1737233340.7399607,0.75,0.0,1.0,480,446,479,405
1737233340.8000445,0.75,0.0,1.0,480,446,480,406
1737233340.8601065,0.75,0.0,1.0,480,447,480,406
1737233340.9196358,0.75,0.0,1.0,480,447,481,405
1737233340.9782739,0.75,0.0,1.0,480,447,481,406
1737233341.0377839,0.75,0.0,1.0,480,447,482,405
1737233341.096777,0.75,0.0,1.0,480,447,482,406
1737233341.154296,0.75,0.0,1.0,479,447,483,406
1737233341.2143083,0.75,0.0,1.0,478,447,483,405
1737233341.2743835,0.75,0.0,1.0,479,446,483,405
1737233341.3338954,0.75,0.0,1.0,479,446,483,405
1737233341.4039004,0.75,0.0,1.0,479,447,483,405
1737233341.4634194,0.75,0.0,1.0,478,447,483,404
1737233341.5231798,0.75,0.0,1.0,478,447,483,405
1737233341.5815196,0.75,0.0,1.0,478,447,483,405
1737233341.6404667,0.75,0.0,1.0,478,447,482,404
1737233341.6984816,0.75,0.0,1.0,477,446,482,404
1737233341.7565193,0.75,0.0,1.0,476,447,481,405
1737233341.8160334,0.75,0.0,1.0,476,447,481,405
1737233341.8760426,0.75,0.0,1.0,474,447,480,405
1737233341.9345534,0.75,0.0,1.0,474,447,479,405
1737233341.99514,0.75,0.0,1.0,473,448,478,406
1737233342.05476,0.75,0.0,1.0,473,448,478,406
1737233342.1197975,0.75,0.0,1.0,472,448,477,406
1737233342.1777966,0.75,0.0,1.0,472,448,476,407
1737233342.235937,0.75,0.0,1.0,472,449,476,408
1737233342.294923,0.75,0.0,1.0,472,449,476,408
1737233342.3641617,0.75,0.0,1.0,472,450,475,408
1737233342.421405,0.75,0.0,1.0,471,450,475,409
1737233342.4815054,0.75,0.0,1.0,471,451,475,409
1737233342.5388634,0.75,0.0,1.0,472,451,474,410
1737233342.5995772,0.75,0.0,1.0,472,451,475,410
1737233342.6571612,0.75,0.0,1.0,471,451,475,410
1737233342.717017,0.75,0.0,1.0,471,452,475,411
1737233342.7770321,0.75,0.0,1.0,471,452,476,411
1737233342.8355908,0.75,0.0,1.0,471,452,476,412
1737233342.8955505,0.75,0.0,1.0,471,453,477,411
1737233342.965818,0.75,0.0,1.0,470,452,478,412
1737233343.0151079,0.75,0.0,1.0,470,453,478,412
1737233343.075669,0.75,0.0,1.0,469,453,478,411
1737233343.1451504,0.75,0.0,1.0,470,453,479,411
1737233343.2032108,0.75,0.0,1.0,469,453,478,411
1737233343.2617698,0.75,0.0,1.0,469,452,479,411
1737233343.3222792,0.75,0.0,1.0,469,452,479,411
1737233343.38128,0.75,0.0,1.0,469,452,479,412
1737233343.4387877,0.75,0.0,1.0,469,451,479,411
1737233343.4978645,0.75,0.0,1.0,469,451,479,411
1737233343.5569327,0.75,0.0,1.0,469,451,479,411
1737233343.618438,0.75,0.0,1.0,468,451,479,411
1737233343.6774383,0.75,0.0,1.0,467,452,478,411
1737233343.7369611,0.75,0.0,1.0,467,452,478,411
1737233343.796956,0.75,0.0,1.0,466,452,477,412
1737233343.8570337,0.75,0.0,1.0,465,452,477,411
1737233343.925554,0.75,0.0,1.0,464,452,476,412
1737233343.985332,0.75,0.0,1.0,463,451,475,412
1737233344.043853,0.75,0.0,1.0,463,452,474,412
1737233344.1003642,0.75,0.0,1.0,462,452,473,413
1737233344.1603963,0.75,0.0,1.0,462,452,473,413
1737233344.2204664,0.75,0.0,1.0,462,453,472,413
1737233344.2794647,0.75,0.0,1.0,462,453,471,413
1737233344.3376036,0.75,0.0,1.0,462,453,471,414
1737233344.3986034,0.75,0.0,1.0,461,453,471,414
1737233344.458724,0.75,0.0,1.0,461,454,470,414
1737233344.518236,0.75,0.0,1.0,461,454,470,415
1737233344.578418,0.75,0.0,1.0,461,455,470,416
1737233344.64757,0.75,0.0,1.0,461,455,470,417
1737233344.7055798,0.75,0.0,1.0,461,456,470,416
1737233344.7631023,0.75,0.0,1.0,461,456,471,417
1737233344.820646,0.75,0.0,1.0,460,456,472,417
1737233344.8797283,0.75,0.0,1.0,460,457,472,418
1737233344.9383364,0.75,0.0,1.0,460,457,473,417
1737233344.9989805,0.75,0.0,1.0,460,457,473,418
1737233345.0594923,0.75,0.0,1.0,459,457,473,417
1737233345.1190054,0.75,0.0,1.0,459,458,474,418
1737233345.1791284,0.75,0.0,1.0,460,458,474,418
1737233345.2486436,0.75,0.0,1.0,460,457,474,418
1737233345.3076522,0.75,0.0,1.0,459,456,474,417
1737233345.3657231,0.75,0.0,1.0,459,456,474,417
1737233345.4249094,0.75,0.0,1.0,459,456,475,417
1737233345.4839134,0.75,0.0,1.0,459,456,475,417
1737233345.5404372,0.75,0.0,1.0,458,455,474,417
1737233345.6004364,0.75,0.0,1.0,458,455,474,416
1737233345.6689618,0.75,0.0,1.0,457,455,473,417
1737233345.7280192,0.75,0.0,1.0,456,455,473,417
1737233345.7870157,0.75,0.0,1.0,456,455,473,417
1737233345.8471036,0.75,0.0,1.0,454,455,472,417
1737233345.90616,0.75,0.0,1.0,454,455,471,417
1737233345.9661798,0.75,0.0,1.0,453,455,470,417
1737233346.0243318,0.75,0.0,1.0,452,455,469,417
1737233346.0833318,0.75,0.0,1.0,452,455,468,418
1737233346.1419766,0.75,0.0,1.0,452,455,468,418
1737233346.2010748,0.75,0.0,1.0,452,456,467,418
1737233346.262599,0.75,0.0,1.0,451,456,466,418
1737233346.3216414,0.75,0.0,1.0,451,456,466,418
1737233346.3806365,0.75,0.0,1.0,451,456,465,419
1737233346.4401684,0.75,0.0,1.0,450,456,465,419
1737233346.510173,0.75,0.0,1.0,450,457,465,420
1737233346.569489,0.75,0.0,1.0,450,456,464,420
1737233346.6290128,0.75,0.0,1.0,450,457,465,420
1737233346.688013,0.75,0.0,1.0,450,457,465,421
1737233346.7465212,0.75,0.0,1.0,449,457,465,421
1737233346.8066719,0.75,0.0,1.0,449,458,466,422
1737233346.8661928,0.75,0.0,1.0,450,459,466,422
1737233346.9262953,0.75,0.0,1.0,449,459,466,422
1737233346.9839363,0.75,0.0,1.0,449,459,467,422
1737233347.040554,0.75,0.0,1.0,448,459,468,422
1737233347.101598,0.75,0.0,1.0,449,460,468,423
1737233347.1617162,0.75,0.0,1.0,449,460,468,423
1737233347.2212284,0.75,0.0,1.0,449,459,469,423
1737233347.2808478,0.75,0.0,1.0,448,459,469,422
1737233347.3494372,0.75,0.0,1.0,448,458,469,422
1737233347.4084475,0.75,0.0,1.0,448,458,469,422
1737233347.4669619,0.75,0.0,1.0,447,458,469,422
1737233347.5265226,0.75,0.0,1.0,447,457,468,422
1737233347.5851135,0.75,0.0,1.0,446,457,468,422
1737233347.644178,0.75,0.0,1.0,446,457,468,422
1737233347.704178,0.75,0.0,1.0,445,457,467,422
1737233347.7632344,0.75,0.0,1.0,444,457,466,422
1737233347.8227365,0.75,0.0,1.0,444,457,466,422
1737233347.8818505,0.75,0.0,1.0,443,457,465,422
1737233347.9503748,0.75,0.0,1.0,442,457,464,421
1737233348.0070884,0.75,0.0,1.0,442,457,463,421
1737233348.0658681,0.75,0.0,1.0,441,457,463,422
1737233348.1264455,0.75,0.0,1.0,441,457,462,422
1737233348.1845536,0.75,0.0,1.0,440,457,461,422
1737233348.243066,0.75,0.0,1.0,440,457,461,422
1737233348.302181,0.75,0.0,1.0,440,457,461,422
1737233348.3718073,0.75,0.0,1.0,440,457,460,423
